start,end,multiple,xirr,max_dd
2012-05-01,2022-04-29,2.380705180997985,0.13368203621550967,-0.22935469788595608
2007-09-25,2017-09-25,1.95915244172821,0.10350880237942318,-0.34292131437746654
2011-08-26,2021-08-26,2.929120684739024,0.16383204963832193,-0.23042070631391742
2010-09-08,2020-09-08,2.389752773620647,0.13425449949780344,-0.23113127459880967
2006-09-05,2016-09-02,1.8224030857513243,0.0934239504404154,-0.382680853523766
2004-07-19,2014-07-18,1.854146379395691,0.09550313782362885,-0.43195321916859886
2010-01-25,2020-01-24,2.472813524037436,0.13858762036917827,-0.1363726862786614
2001-08-09,2011-08-09,1.1573296444613268,0.02313729297853756,-0.4648272025268342
2009-04-24,2019-04-24,2.544183173554731,0.14289194806875413,-0.1469528379570686
2000-10-25,2010-10-25,1.1283425568276066,0.019014809373238614,-0.46721292453664276
2010-06-15,2020-06-15,2.231622757973554,0.12359806259847345,-0.23125823599873863
2010-02-02,2020-01-31,2.4073970776688878,0.13525093120378945,-0.1355257643515565
2000-08-22,2010-08-20,0.9938593669532662,-0.000979100979318559,-0.4663483671030828
2012-04-25,2022-04-25,2.494044285306043,0.1398465122909084,-0.22945206284071396
2006-05-24,2016-05-24,1.7745636445734485,0.08861177086225665,-0.39271000795406263
2012-10-25,2022-10-25,2.1468754779538304,0.11732460431804406,-0.2289426557921258
1999-11-24,2009-11-24,1.0217285335275499,0.0034039937850923476,-0.4711278804940888
2002-04-22,2012-04-20,1.382500032583908,0.050601182791479925,-0.4612899175010219
2007-10-02,2017-10-02,1.9703546307480566,0.10533133081479308,-0.33807515399230925
2002-06-17,2012-06-15,1.3695256837886034,0.04924839583094356,-0.4617034497185989
2004-11-26,2014-11-26,1.881762204708406,0.09740303269971941,-0.42174446192139725
2010-08-20,2020-08-20,2.469408966023361,0.13857706853031235,-0.23123199799357563
2001-09-06,2011-09-06,1.172916044481779,0.02526558290834912,-0.46590357451553877
2010-12-07,2020-12-07,2.4957813438301186,0.1408685626681418,-0.2307586296551557
2000-12-19,2010-12-17,1.1998390937941792,0.028693886933422105,-0.4671518686778018
2002-03-26,2012-03-26,1.4110128936709398,0.053619245270011946,-0.46115441698349646
2009-05-18,2019-05-17,2.4184643978755616,0.13566913979259987,-0.14549783976331743
2012-12-10,2022-12-09,2.15812405615312,0.11884631772763114,-0.22876622983995798
2002-02-26,2012-02-24,1.372505436094048,0.04939566536166484,-0.4625771555503546
2004-05-21,2014-05-21,1.7827001586352693,0.0894370855715495,-0.43485851688684074
2015-03-24,2025-03-24,2.3581898002650874,0.13148280553693242,-0.22429328526682824
