start,end,multiple,xirr,max_dd
2007-10-03,2025-10-03,4.118162294242193,0.1413859809820507,-0.33136114218039514
2001-12-05,2019-12-05,2.7249495244828887,0.10246453069341382,-0.45007717644824785
2003-04-01,2021-04-01,3.2485757381836526,0.1191884726466289,-0.4279727740389969
2005-05-13,2023-05-12,2.9186518095179643,0.10900035538879448,-0.35020044108894033
2000-05-10,2018-05-10,2.4823248787223924,0.09348708256080396,-0.46764890867461195
2004-05-21,2022-05-20,2.9211863437447705,0.10908304635508638,-0.3962417313921529
2003-11-25,2021-11-24,3.6251029745882186,0.12954133984720245,-0.41102551403501353
2006-07-05,2024-07-05,3.6748449593060855,0.1307558306644342,-0.3316608652099228
2008-06-26,2026-06-26,4.273337268361147,0.14482294430044468,-0.33115107898564455
2005-05-23,2023-05-23,2.9278040879858613,0.10937978816197597,-0.3477056095320893
2003-01-06,2021-01-06,3.0852997006411127,0.11433453515346259,-0.4333603933876794
2002-12-24,2020-12-24,3.058160271714195,0.11346800524518277,-0.434172081715123
2003-02-04,2021-02-04,3.168177723034443,0.11681837640070206,-0.43171539647448487
2006-10-13,2024-10-11,3.7732004035230964,0.1332275988462449,-0.3315958614149699
2002-03-12,2020-03-12,2.1428977581785755,0.07916077753812326,-0.44706205688054124
2000-09-26,2018-09-26,2.6321179621041355,0.09916178058270561,-0.46404356167063754
2002-04-25,2020-04-24,2.442986032637136,0.09191786661544385,-0.44569862045754305
1999-05-25,2017-05-25,2.2440312539457494,0.08367810902294534,-0.4759216198840608
2000-03-03,2018-03-02,2.4624846108693577,0.0926873264116169,-0.46935786317121453
2000-01-07,2018-01-05,2.5167589681757137,0.0947943699141165,-0.4707141941197768
2006-05-23,2024-05-23,3.5050179873035923,0.1263478604970142,-0.3316885300167267
2005-12-05,2023-12-05,3.1249837692313194,0.11557491452431036,-0.3317909132872404
2005-09-09,2023-09-08,3.095164094412238,0.11458102223268463,-0.3318455417500237
2003-07-02,2021-07-02,3.4513960199660656,0.1248679550141841,-0.4218235690186748
2005-11-16,2023-11-16,3.0944163537256726,0.11458627493201942,-0.3318034762386416
2000-09-06,2018-09-06,2.6102080081778793,0.09833280478625062,-0.4645971651495824
2007-08-07,2025-08-07,3.922635291654661,0.13688772456524284,-0.3314000474664588
2003-11-11,2021-11-11,3.5925426213079055,0.12866382503172058,-0.41212733671628554
2007-12-11,2025-12-11,4.183584560186131,0.14288538983165688,-0.3313118326049378
2000-08-07,2018-08-07,2.593930270853326,0.09777981259419635,-0.4653160909499705
2003-10-30,2021-10-29,3.5685219976619424,0.12800331506900026,-0.41319726395342027
2005-09-08,2023-09-08,3.0952118416571377,0.11458248490878459,-0.3318455777397479
2003-10-24,2021-10-22,3.5265361494657372,0.12689219939335572,-0.4137436514156301
2003-05-12,2021-05-12,3.2527501336442897,0.11933896633449675,-0.4251226021987483
